"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","start_time.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r"
"49",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,13327.0947248894,5.00911834336721,1,2.75780806360023,0,0.5,2026,1,0,1881,4019,"yes","no",1881,1881,67195.9025617883,5.00911834336721,1,2.75780806360023,0,0.5,2026,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.196541752971631,0.437463901775567,4.1071734234289,0.449275362318841,1.20646016903435,0.19210731761644
"50",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,13327.0947248894,5.00911834336721,1,2.75780806360023,0,0.5,2026,1,0,1219.62769905222,589.21588053267,"yes","no",1219.62769905222,1219.62769905222,57644.7264947362,1.8172233922117,1,2.75780806360023,-1,0.5,2026,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.196541752971631,0.437463901775567,4.1071734234289,0.449275362318841,1.20646016903435,0.19210731761644
"51",2007,2,65,1877.67751801235,4870.70082370429,"yes","no",1804.04370039143,1718.13685751565,14081.5383502973,5.18115059566042,1.04869392390687,2.53946621237933,0,0.5,2026,2,33.4799598402807,1177.35939044333,974.071819485364,"yes","no",1149.66841220641,1094.92229733943,59239.9785615093,1.74969457302816,1.04869392390687,2.53946621237933,-1,0.5,2026,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.228755375981188,0.39820380263392,4.7396772164971,0.574468085106383,1.15205658959502,0.223126945346216
"52",2007,2,65,1877.67751801235,4870.70082370429,"yes","no",1804.04370039143,1718.13685751565,14081.5383502973,5.18115059566042,1.04869392390687,2.53946621237933,0,0.5,2026,2,0,1813.67751801235,4562.56813688796,"yes","no",1901.99259306605,1811.42151720576,68443.6377354246,4.80387816284353,1.04869392390687,2.53946621237933,0,0.5,2026,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.228755375981188,0.39820380263392,4.7396772164971,0.574468085106383,1.15205658959502,0.223126945346216
"53",2008,3,65,1875.29907839661,5696.9732215259,"yes","no",2133.3357638119,1934.99842522622,16626.32237544,5.35166982814783,1.21379897785349,2.1984667802385,0,0.5,2026,3,29.2291561159529,1170.04032172991,1505.17149018556,"yes","no",1355.93441782781,1229.87248782567,61117.4193443968,1.80204116724188,1.21379897785349,2.1984667802385,-1,0.5,2026,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.260364326911498,0.502976540624485,5.08921643427632,0.517647058823529,0.916405664598416,0.254328693797998
"54",2008,3,65,1875.29907839661,5696.9732215259,"yes","no",2133.3357638119,1934.99842522622,16626.32237544,5.35166982814783,1.21379897785349,2.1984667802385,0,0.5,2026,3,0,1748.7896586273,5002.76236966055,"yes","no",2122.67910012257,1925.33251711798,69544.6159585105,4.59065962357364,1.21379897785349,2.1984667802385,0,0.5,2026,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.260364326911498,0.502976540624485,5.08921643427632,0.517647058823529,0.916405664598416,0.254328693797998
"55",2009,4,77,1872.83478637762,6355.11457385801,"yes","no",2330.53400369537,2013.20289704815,17224.909011627,5.48424895800222,1.32112436115843,1.86641113003975,0,0.5,2026,4,23.040216055414,1158.66295339905,1845.97646706553,"no","no",1487.73533842292,1285.16172199366,62439.4059305284,1.81568400087516,1.32112436115843,1.86641113003975,-1,0.5,2026,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.399618091985189,0.675216776112905,5.76191251482962,0.591836734693878,0.810695545777548,0.392680559704867
"56",2009,4,77,1872.83478637762,6355.11457385801,"yes","no",2330.53400369537,2013.20289704815,17224.909011627,5.48424895800222,1.32112436115843,1.86641113003975,0,0.5,2026,4,77,1686.26326618346,5215.0671338918,"no","no",2084.0498232685,1800.28059455221,70511.9539954935,4.34606891710592,1.32112436115843,1.86641113003975,0,0.5,2026,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.399618091985189,0.675216776112905,5.76191251482962,0.591836734693878,0.810695545777548,0.392680559704867
"57",2010,5,77,1882.3241735245,6791.12480785178,"yes","no",2559.02565097206,2105.31673611062,16607.9299986484,5.62931966381527,1.44108461101647,1.99432140829074,0,0.5,2026,5,0,1703.05023172958,5476.94903680302,"no","no",2454.23948073352,2019.10889453141,69845.9692906616,4.47504391396965,1.44108461101647,1.99432140829074,0,0.5,2026,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.381618341877078,0.745486993434292,5.69780954361475,0.511904761904762,0.988005659761274,0.374836535842161
"58",2010,5,77,1882.3241735245,6791.12480785178,"yes","no",2559.02565097206,2105.31673611062,16607.9299986484,5.62931966381527,1.44108461101647,1.99432140829074,0,0.5,2026,1,0,1882.3241735245,6791.12480785178,"yes","no",1882.3241735245,1882.3241735245,68086.0866074721,5.62931966381527,1.44108461101647,1.99432140829074,4,0.5,2026,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.381618341877078,0.745486993434292,5.69780954361475,0.511904761904762,0.988005659761274,0.374836535842161
