"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","start_time.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r"
"49",2006,1,45.1228682513376,1881,4019,"yes","no",1756.55979008369,1756.55979008369,10287.4823333596,5.00900468510978,1,2.75780806360023,0,0.5,2022,1,0,1881,4019,"yes","no",1881,1881,76151.7646561814,5.00900468510978,1,2.75780806360023,0,0.5,2022,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"50",2006,1,45.1228682513376,1881,4019,"yes","no",1756.55979008369,1756.55979008369,10287.4823333596,5.00900468510978,1,2.75780806360023,0,0.5,2022,1,0,1502.68374146128,866.788077851571,"yes","no",1502.68374146128,1502.68374146128,73437.1546447513,2.78287688306517,1,2.75780806360023,-1,0.5,2022,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"51",2007,2,65,1858.80049614665,4773.50011426957,"yes","no",1820.37397288973,1733.68949799022,10290.5576870737,5.06694884149916,1.04869392390687,1.98367404883589,0,0.5,2022,2,13.7461310674204,1813.67762789531,4561.47409653255,"yes","no",1874.7248648293,1785.45225221838,78629.8608676996,4.80357159271071,1.04869392390687,1.98367404883589,0,0.5,2022,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"52",2007,2,65,1858.80049614665,4773.50011426957,"yes","no",1820.37397288973,1733.68949799022,10290.5576870737,5.06694884149916,1.04869392390687,1.98367404883589,0,0.5,2022,2,65,1450.07979725922,1486.48011425222,"yes","no",1391.75105939152,1325.47719942049,77491.1638187672,2.70254324040703,1.04869392390687,1.98367404883589,-1,0.5,2022,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"53",2008,3,65,1857.15948862379,5574.98776060067,"yes","no",2125.28870353966,1927.69950434436,10705.1511242781,5.23406678523941,1.21379897785349,1.98353208404316,0,0.5,2022,3,0,1464.3008235617,2332.88025675043,"yes","no",1777.36684290922,1612.12412055258,72665.4024137667,2.89921924320211,1.21379897785349,1.98353208404316,-1,0.5,2022,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"54",2008,3,65,1857.15948862379,5574.98776060067,"yes","no",2125.28870353966,1927.69950434436,10705.1511242781,5.23406678523941,1.21379897785349,1.98353208404316,0,0.5,2022,3,0,1762.5361923148,5070.8316812616,"yes","no",2139.3646286615,1940.46678336644,81455.2801436036,4.6689855713227,1.21379897785349,1.98353208404316,0,0.5,2022,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"55",2009,4,77,1855.41142228691,6217.64146561264,"yes","no",2330.54779894974,2013.21481390756,10903.3288254704,5.36565344203624,1.32112436115843,1.56729131175468,0,0.5,2022,4,77,1699.47746745252,5306.69858278911,"no","no",2124.53965248625,1835.25723138861,84780.0534191186,4.42453677322667,1.32112436115843,1.56729131175468,0,0.5,2022,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"56",2009,4,77,1855.41142228691,6217.64146561264,"yes","no",2330.54779894974,2013.21481390756,10903.3288254704,5.36565344203624,1.32112436115843,1.56729131175468,0,0.5,2022,4,77,1412.85933767389,2677.98211619435,"yes","no",1745.88145888604,1508.15804676474,74334.7380056773,2.7702409679437,1.32112436115843,1.56729131175468,-1,0.5,2022,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"57",2010,5,77,1865.59420429846,6644.19599819941,"yes","no",2527.55959225351,2079.42953173092,11049.7883268944,5.51079304854935,1.44108461101647,2.08986371379898,0,0.5,2022,5,0,1715.74964546692,5580.16097572595,"no","no",2472.54041043934,2034.16511469138,79101.2211731512,4.55456748024607,1.44108461101647,2.08986371379898,0,0.5,2022,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"58",2010,5,77,1865.59420429846,6644.19599819941,"yes","no",2527.55959225351,2079.42953173092,11049.7883268944,5.51079304854935,1.44108461101647,2.08986371379898,0,0.5,2022,1,0,1865.59420429846,6644.19599819941,"yes","no",1865.59420429846,1865.59420429846,76711.043997372,5.51079304854935,1.44108461101647,2.08986371379898,4,0.5,2022,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
