"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","start_time.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r"
"49",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,10298.7486459919,4.75053025179178,1,2.75780806360023,0,0,2029,1,0,1881,4019,"yes","no",1881,1881,71207.374350068,4.75053025179178,1,2.75780806360023,0,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"50",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,10298.7486459919,4.75053025179178,1,2.75780806360023,0,0,2029,1,0,1211.09235727053,2190.75439809616,"no","no",1211.09235727053,1211.09235727053,60468.08793544,1.95792747590263,1,2.75780806360023,-1,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"51",2007,2,65,1877.92751677978,4635.64929002318,"yes","no",1840.43236321014,1752.7927268668,10599.4641232554,4.76493325671934,1.04869392390687,1.98367404883589,0,0,2029,2,0,1813.92751677978,4355.33202205445,"yes","no",1902.25476525443,1811.67120500422,72824.4870000427,4.44021124871887,1.04869392390687,1.98367404883589,0,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"52",2007,2,65,1877.92751677978,4635.64929002318,"yes","no",1840.43236321014,1752.7927268668,10599.4641232554,4.76493325671934,1.04869392390687,1.98367404883589,0,0,2029,2,29.693203909416,1168.97153020096,2006.27014703315,"no","no",1166.99170291996,1111.42066944758,62455.5456612417,1.82091953187354,1.04869392390687,1.98367404883589,-1,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"53",2008,3,65,1875.9431653088,5559.85169281492,"no","no",2148.08831110026,1948.3794204991,11316.4652649011,4.79940253251083,1.21379897785349,1.98353208404316,0,0,2029,3,63.1552144678152,1158.07545960332,2427.46466334613,"no","no",1280.40041497219,1161.36092060969,64434.2561781252,1.80017251603071,1.21379897785349,1.98353208404316,-1,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"54",2008,3,65,1875.9431653088,5559.85169281492,"no","no",2148.08831110026,1948.3794204991,11316.4652649011,4.79940253251083,1.21379897785349,1.98353208404316,0,0,2029,3,0.000335555192402248,1749.3829406422,4938.67301885322,"no","no",2123.39855964135,1925.98508811007,74441.704555163,4.1630257938902,1.21379897785349,1.98353208404316,0,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"55",2009,4,77,1873.99140219678,6250.0116921876,"no","no",2355.0942630385,2034.41897249843,11736.3977027769,4.82274545090082,1.32112436115843,1.56729131175468,0,0,2029,4,77,1687.25060659737,5243.270231025,"no","no",2108.38644875002,1821.30348666453,75744.5775143908,3.89342247782543,1.32112436115843,1.56729131175468,0,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"56",2009,4,77,1873.99140219678,6250.0116921876,"no","no",2355.0942630385,2034.41897249843,11736.3977027769,4.82274545090082,1.32112436115843,1.56729131175468,0,0,2029,4,34.5352696715659,1181.02338393973,2837.99667138053,"no","no",1506.15193551519,1301.07067099898,65898.3514327877,1.88313914904812,1.32112436115843,1.56729131175468,-1,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"57",2010,5,77,1884.08190176259,6354.12115819152,"no","no",2554.20192856219,2101.34824774631,11486.2380298228,4.87817873337611,1.44108461101647,2.08986371379898,0,0,2029,5,0.00498305365928076,1704.44238763364,5218.24406958013,"no","no",2456.23528127998,2020.75084458017,72250.2549782993,3.9697050753445,1.44108461101647,2.08986371379898,0,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"58",2010,5,77,1884.08190176259,6354.12115819152,"no","no",2554.20192856219,2101.34824774631,11486.2380298228,4.87817873337611,1.44108461101647,2.08986371379898,0,0,2029,1,0,1884.08190176259,6354.12115819152,"no","no",1884.08190176259,1884.08190176259,71861.3491813816,4.87817873337611,1.44108461101647,2.08986371379898,4,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
